Año,Trimestre,Provincia,Velocidad,Accesos_prov,LinkIndec,Partido,Localidad,Accesos_loc
2024,2,BUENOS AIRES,9.00,750.00,6721020,Salliqueló,Salliqueló,1.00
2024,2,BUENOS AIRES,9.00,750.00,6784020,Suipacha,Suipacha,50.00
2024,2,BUENOS AIRES,9.00,750.00,6833100,Tres Arroyos,Tres Arroyos,1.00
2024,2,BUENOS AIRES,11.00,10.00,6056010,Bahía Blanca,Bahía Blanca,26.00
2024,2,BUENOS AIRES,11.00,10.00,6196010,Coronel Pringles,Coronel Pringles  (Est. Pringles),6.00
2024,2,BUENOS AIRES,11.00,10.00,6245010,Ensenada,Ensenada,2.00
2024,2,BUENOS AIRES,11.00,10.00,6252010,Escobar,Ingeniero Maschwitz,1.00
2024,2,BUENOS AIRES,11.00,10.00,6441030,La Plata,La Plata,1.00
2024,2,BUENOS AIRES,11.00,10.00,6686020,Rojas,Las Carabelas,2.00
2024,2,BUENOS AIRES,11.00,10.00,6875080,Villarino,Teniente Origone,40.00
2024,2,BUENOS AIRES,13.00,238.00,6056010,Bahía Blanca,Bahía Blanca,2.00
2024,2,BUENOS AIRES,13.00,238.00,6119050,Brandsen,Coronel Brandsen,124.00
2024,2,BUENOS AIRES,13.00,238.00,6217020,Chascomús,Manuel J. Cobo  (Est. Lezama),92.00
2024,2,BUENOS AIRES,13.00,238.00,6245010,Ensenada,Ensenada,1.00
2024,2,BUENOS AIRES,13.00,238.00,6301010,General Belgrano,General Belgrano,5.00
2024,2,BUENOS AIRES,13.00,238.00,6343030,General Paz,Ranchos,4.00
2024,2,BUENOS AIRES,14.00,149.00,6854100,25 de Mayo,25 de Mayo,2.00
2024,2,BUENOS AIRES,14.00,149.00,6042010,Ayacucho,Ayacucho,3.00
2024,2,BUENOS AIRES,14.00,149.00,6049020,Azul,Azul,2.00
2024,2,BUENOS AIRES,14.00,149.00,6056010,Bahía Blanca,Bahía Blanca,90.00
2024,2,BUENOS AIRES,14.00,149.00,6063010,Balcarce,Balcarce,2.00
2024,2,BUENOS AIRES,14.00,149.00,6098010,Berisso,Berisso,4.00
2024,2,BUENOS AIRES,14.00,149.00,6112010,Bragado,Bragado,1.00
2024,2,BUENOS AIRES,14.00,149.00,6119050,Brandsen,Coronel Brandsen,1.00
2024,2,BUENOS AIRES,14.00,149.00,6134080,Cañuelas,Vicente Casares,1.00
2024,2,BUENOS AIRES,14.00,149.00,6147030,Carlos Casares,Carlos Casares,1.00
2024,2,BUENOS AIRES,14.00,149.00,6161010,Carmen de Areco,Carmen de Areco,1.00
2024,2,BUENOS AIRES,14.00,149.00,6168010,Castelli,Castelli,1.00
2024,2,BUENOS AIRES,14.00,149.00,6217010,Chascomús,Chascomús,5.00
2024,2,BUENOS AIRES,14.00,149.00,6224010,Chivilcoy,Chivilcoy,2.00
2024,2,BUENOS AIRES,14.00,149.00,6196010,Coronel Pringles,Coronel Pringles  (Est. Pringles),2.00
2024,2,BUENOS AIRES,14.00,149.00,6231030,Daireaux,Daireaux,6.00
2024,2,BUENOS AIRES,14.00,149.00,6245010,Ensenada,Ensenada,3.00
2024,2,BUENOS AIRES,14.00,149.00,6266020,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),1.00
2024,2,BUENOS AIRES,14.00,149.00,6280040,General Alvarado,Miramar,1.00
2024,2,BUENOS AIRES,14.00,149.00,6322010,General La Madrid,General La Madrid,1.00
2024,2,BUENOS AIRES,14.00,149.00,6343030,General Paz,Ranchos,2.00
2024,2,BUENOS AIRES,14.00,149.00,6357110,General Pueyrredón,Mar del Plata,5.00
2024,2,BUENOS AIRES,14.00,149.00,6385030,General Viamonte,Los Toldos,1.00
2024,2,BUENOS AIRES,14.00,149.00,6408010,Hurlingham,Hurlingham,1.00
2024,2,BUENOS AIRES,14.00,149.00,6408010,Hurlingham,Villa Santos Tesei,1.00
2024,2,BUENOS AIRES,14.00,149.00,6408010,Hurlingham,William C. Morris,6.00
2024,2,BUENOS AIRES,14.00,149.00,6410010,Ituzaingó,Ituzaingó Sur,1.00
2024,2,BUENOS AIRES,14.00,149.00,6410010,Ituzaingó,Villa Gobernador Udaondo,5.00
2024,2,BUENOS AIRES,14.00,149.00,6420020,La Costa,Mar de Ajó - San Bernardo,1.00
2024,2,BUENOS AIRES,14.00,149.00,6427010,La Matanza,Ciudad Evita,1.00
2024,2,BUENOS AIRES,14.00,149.00,6427010,La Matanza,Isidro Casanova,1.00
2024,2,BUENOS AIRES,14.00,149.00,6427010,La Matanza,Villa Luzuriaga,3.00
2024,2,BUENOS AIRES,14.00,149.00,6441030,La Plata,La Plata,1.00
2024,2,BUENOS AIRES,14.00,149.00,6455030,Las Flores,Las Flores,1.00
2024,2,BUENOS AIRES,14.00,149.00,6462060,Leandro N. Alem,Vedia,1.00
2024,2,BUENOS AIRES,14.00,149.00,6476030,Lobería,Lobería,1.00
2024,2,BUENOS AIRES,14.00,149.00,6511020,Maipú,Maipú,2.00
2024,2,BUENOS AIRES,14.00,149.00,6518050,Mar Chiquita,Mar de Cobo,2.00
2024,2,BUENOS AIRES,14.00,149.00,6539010,Merlo,Libertad,1.00
2024,2,BUENOS AIRES,14.00,149.00,6539010,Merlo,San Antonio De Padua,3.00
2024,2,BUENOS AIRES,14.00,149.00,6547020,Monte,San Miguel del Monte  (Est. Monte),8.00
2024,2,BUENOS AIRES,14.00,149.00,6560010,Moreno,Paso Del Rey,1.00
2024,2,BUENOS AIRES,14.00,149.00,6568010,Morón,Castelar,2.00
2024,2,BUENOS AIRES,14.00,149.00,6568010,Morón,El Palomar,2.00
2024,2,BUENOS AIRES,14.00,149.00,6568010,Morón,Villa Sarmiento,1.00
2024,2,BUENOS AIRES,14.00,149.00,6574030,Navarro,Navarro,1.00
2024,2,BUENOS AIRES,14.00,149.00,6581040,Necochea,Necochea - Quequén,1.00
2024,2,BUENOS AIRES,14.00,149.00,6602030,Patagones,Carmen de Patagones,14.00
2024,2,BUENOS AIRES,14.00,149.00,6609080,Pehuajó,Pehuajó,1.00
2024,2,BUENOS AIRES,14.00,149.00,6651030,Puán,Darregueira,1.00
2024,2,BUENOS AIRES,14.00,149.00,6655050,Punta Indio,Verónica,1.00
2024,2,BUENOS AIRES,14.00,149.00,6672010,Rauch,Rauch,2.00
2024,2,BUENOS AIRES,14.00,149.00,6686060,Rojas,Rojas,1.00
2024,2,BUENOS AIRES,14.00,149.00,6707060,Saladillo,Saladillo,1.00
2024,2,BUENOS AIRES,14.00,149.00,6735020,San Antonio de Areco,San Antonio de Areco,2.00
2024,2,BUENOS AIRES,14.00,149.00,6784020,Suipacha,Suipacha,1.00
2024,2,BUENOS AIRES,14.00,149.00,6826050,Trenque Lauquen,Trenque Lauquen,1.00
2024,2,BUENOS AIRES,14.00,149.00,6833100,Tres Arroyos,Tres Arroyos,1.00
2024,2,BUENOS AIRES,14.00,149.00,6840010,Tres De Febrero,Jose Ingenieros,1.00
2024,2,BUENOS AIRES,1.50,141.00,6651020,Puán,Bordenave,141.00
2024,2,BUENOS AIRES,16.00,231.00,6322030,General La Madrid,Las Martinetas,2.00
2024,2,BUENOS AIRES,16.00,231.00,6420030,La Costa,San Clemente del Tuyú,139.00
2024,2,BUENOS AIRES,16.00,231.00,6525020,Marcos Paz,Marcos Paz,5.00
2024,2,BUENOS AIRES,16.00,231.00,6532020,Mercedes,Mercedes,8.00
2024,2,BUENOS AIRES,18.00,1042.00,6294050,General Arenales,General Arenales,267.00
2024,2,BUENOS AIRES,18.00,1042.00,6371010,General San Martín,Villa José León Suarez,0.00
2024,2,BUENOS AIRES,18.00,1042.00,6833060,Tres Arroyos,Orense,16.00
2024,2,BUENOS AIRES,18.00,1042.00,6833100,Tres Arroyos,Tres Arroyos,2.00
2024,2,BUENOS AIRES,21.00,2.00,6441030,La Plata,La Plata,1.00
2024,2,BUENOS AIRES,22.00,1.00,6658010,Quilmes,Bernal Oeste,1.00
2024,2,BUENOS AIRES,23.00,20.00,6119050,Brandsen,Coronel Brandsen,19.00
2024,2,BUENOS AIRES,23.00,20.00,6301010,General Belgrano,General Belgrano,1.00
2024,2,BUENOS AIRES,24.00,84.00,6035010,Avellaneda,Dock Sud,23.00
2024,2,BUENOS AIRES,24.00,84.00,6245010,Ensenada,Ensenada,2.00
2024,2,BUENOS AIRES,24.00,84.00,6329060,General Las Heras,Villars,1.00
2024,2,BUENOS AIRES,24.00,84.00,6462020,Leandro N. Alem,El Dorado,36.00
2024,2,BUENOS AIRES,24.00,84.00,6462030,Leandro N. Alem,Fortín Acha,22.00
2024,2,BUENOS AIRES,24.00,84.00,6462040,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),6.00
2024,2,BUENOS AIRES,24.00,84.00,6462050,Leandro N. Alem,Leandro N. Alem,16.00
2024,2,BUENOS AIRES,24.00,84.00,6525020,Marcos Paz,Marcos Paz,38.00
2024,2,BUENOS AIRES,24.00,84.00,6651110,Puán,Villa Iris,24.00
2024,2,BUENOS AIRES,2.50,21.00,6547020,Monte,San Miguel del Monte  (Est. Monte),21.00
2024,2,BUENOS AIRES,0.26,25.00,6028010,Almirante Brown,Adrogué,1.00
2024,2,BUENOS AIRES,0.26,25.00,6028010,Almirante Brown,Burzaco,1.00
2024,2,BUENOS AIRES,0.26,25.00,6056010,Bahía Blanca,Bahía Blanca,2.00
2024,2,BUENOS AIRES,0.26,25.00,6224010,Chivilcoy,Chivilcoy,1.00
2024,2,BUENOS AIRES,0.26,25.00,6408010,Hurlingham,Hurlingham,3.00
2024,2,BUENOS AIRES,0.26,25.00,6434010,Lanús,Lanús Oeste,1.00
2024,2,BUENOS AIRES,0.26,25.00,6441030,La Plata,La Plata,1.00
2024,2,BUENOS AIRES,0.26,25.00,6490010,Lomas De Zamora,Lomas De Zamora,1.00
2024,2,BUENOS AIRES,0.26,25.00,6658010,Quilmes,Quilmes,1.00
2024,2,BUENOS AIRES,0.26,25.00,6749010,San Fernando,San Fernando,2.00
2024,2,BUENOS AIRES,0.26,25.00,6756010,San Isidro,Acassuso,1.00
2024,2,BUENOS AIRES,0.26,25.00,6756010,San Isidro,San Isidro,1.00
2024,2,BUENOS AIRES,0.26,25.00,6840010,Tres De Febrero,Ciudadela,1.00
2024,2,BUENOS AIRES,31.00,1611.00,6007010,Adolfo Alsina,Carhué,266.00
2024,2,BUENOS AIRES,32.00,16.00,6525020,Marcos Paz,Marcos Paz,16.00
2024,2,BUENOS AIRES,35.00,1399.00,6007080,Adolfo Alsina,Rivera,26.00
2024,2,BUENOS AIRES,35.00,1399.00,6035010,Avellaneda,Villa Domínico,5.00
2024,2,BUENOS AIRES,35.00,1399.00,6035010,Avellaneda,Wilde,2.00
2024,2,BUENOS AIRES,35.00,1399.00,6070010,Baradero,Baradero,32.00
2024,2,BUENOS AIRES,35.00,1399.00,6126030,Campana,Campana,52.00
2024,2,BUENOS AIRES,35.00,1399.00,6308010,General Guido,General Guido,106.00
2024,2,BUENOS AIRES,35.00,1399.00,6707040,Saladillo,Del Carril,80.00
2024,2,BUENOS AIRES,35.00,1399.00,6770040,San Pedro,Río Tala,3.00
2024,2,BUENOS AIRES,35.00,1399.00,6882050,Zárate,Zárate,44.00
2024,2,BUENOS AIRES,36.00,4.00,6651110,Puán,Villa Iris,9.00
2024,2,BUENOS AIRES,40.00,5582.00,6854100,25 de Mayo,25 de Mayo,13.00
2024,2,BUENOS AIRES,40.00,5582.00,6035010,Avellaneda,Villa Domínico,10.00
2024,2,BUENOS AIRES,40.00,5582.00,6049020,Azul,Azul,2.00
2024,2,BUENOS AIRES,40.00,5582.00,6070020,Baradero,Irineo Portela,1.00
2024,2,BUENOS AIRES,40.00,5582.00,6105060,Bolívar,San Carlos de Bolívar  (Est. Bolívar),1.00
2024,2,BUENOS AIRES,40.00,5582.00,6189070,Coronel Dorrego,Oriente,16.00
2024,2,BUENOS AIRES,40.00,5582.00,6252010,Escobar,Garín,27.00
2024,2,BUENOS AIRES,40.00,5582.00,6329060,General Las Heras,Villars,26.00
2024,2,BUENOS AIRES,40.00,5582.00,6427010,La Matanza,Isidro Casanova,1.00
2024,2,BUENOS AIRES,40.00,5582.00,6434010,Lanús,Lanús Este,10.00
2024,2,BUENOS AIRES,40.00,5582.00,6441030,La Plata,La Plata,2.00
2024,2,BUENOS AIRES,40.00,5582.00,6455030,Las Flores,Las Flores,25.00
2024,2,BUENOS AIRES,40.00,5582.00,6462060,Leandro N. Alem,Vedia,32.00
2024,2,BUENOS AIRES,40.00,5582.00,6476030,Lobería,Lobería,1.00
2024,2,BUENOS AIRES,40.00,5582.00,6497060,Luján,José María Jáuregui (Est. Jáuregui),3.00
2024,2,BUENOS AIRES,40.00,5582.00,6497060,Luján,Luján,6.00
2024,2,BUENOS AIRES,40.00,5582.00,6553010,Monte Hermoso,Balneario Sauce Grande,119.00
2024,2,BUENOS AIRES,40.00,5582.00,6553020,Monte Hermoso,Monte Hermoso,270.00
2024,2,BUENOS AIRES,40.00,5582.00,6560010,Moreno,Francisco Alvarez,280.00
2024,2,BUENOS AIRES,40.00,5582.00,6602070,Patagones,Villalonga,36.00
2024,2,BUENOS AIRES,40.00,5582.00,6638040,Pilar,Del Viso,203.00
2024,2,BUENOS AIRES,40.00,5582.00,6638040,Pilar,La Lonja,90.00
2024,2,BUENOS AIRES,40.00,5582.00,6638040,Pilar,Pilar,12.00
2024,2,BUENOS AIRES,40.00,5582.00,6658010,Quilmes,Bernal Oeste,1.00
2024,2,BUENOS AIRES,40.00,5582.00,6805010,Tigre,Benavídez,1.00
2024,2,BUENOS AIRES,41.00,9.00,6112080,Bragado,Olascoaga,9.00
2024,2,BUENOS AIRES,48.00,659.00,6329060,General Las Heras,Villars,2.00
2024,2,BUENOS AIRES,48.00,659.00,6525020,Marcos Paz,Marcos Paz,25.00
2024,2,BUENOS AIRES,49.00,1.00,6441030,La Plata,La Plata,1.00
2024,2,BUENOS AIRES,0.51,214.00,6028010,Almirante Brown,Adrogué,1.00
2024,2,BUENOS AIRES,0.51,214.00,6028010,Almirante Brown,Burzaco,1.00
2024,2,BUENOS AIRES,0.51,214.00,6035010,Avellaneda,Avellaneda,5.00
2024,2,BUENOS AIRES,0.51,214.00,6035010,Avellaneda,Sarandí,1.00
2024,2,BUENOS AIRES,0.51,214.00,6042040,Ayacucho,Udaquiola,1.00
2024,2,BUENOS AIRES,0.51,214.00,6049040,Azul,Chillar,1.00
2024,2,BUENOS AIRES,0.51,214.00,6056010,Bahía Blanca,Bahía Blanca,1.00
2024,2,BUENOS AIRES,0.51,214.00,6134030,Cañuelas,Cañuelas,1.00
2024,2,BUENOS AIRES,0.51,214.00,6154050,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),1.00
2024,2,BUENOS AIRES,0.51,214.00,6224010,Chivilcoy,Chivilcoy,1.00
2024,2,BUENOS AIRES,0.51,214.00,6252010,Escobar,Belen de Escobar,1.00
2024,2,BUENOS AIRES,0.51,214.00,6260010,Esteban Echeverría,Monte Grande,3.00
2024,2,BUENOS AIRES,0.51,214.00,6266040,Exaltación de la Cruz,Los Cardales,1.00
2024,2,BUENOS AIRES,0.51,214.00,6270010,Ezeiza,Aeropuerto Internacional Ezeiza,1.00
2024,2,BUENOS AIRES,0.51,214.00,6270010,Ezeiza,José Maria Ezeiza,1.00
2024,2,BUENOS AIRES,0.51,214.00,6274010,Florencio Varela,Florencio Varela,1.00
2024,2,BUENOS AIRES,0.51,214.00,6277010,Florentino Ameghino,Blaquier,1.00
2024,2,BUENOS AIRES,0.51,214.00,6301020,General Belgrano,Gorchs,1.00
2024,2,BUENOS AIRES,0.51,214.00,6336020,General Lavalle,General Lavalle,1.00
2024,2,BUENOS AIRES,0.51,214.00,6357110,General Pueyrredón,Mar del Plata,3.00
2024,2,BUENOS AIRES,0.51,214.00,6364030,General Rodríguez,General Rodríguez,1.00
2024,2,BUENOS AIRES,0.51,214.00,6371010,General San Martín,Ciudad Del Libertador General San Martin,4.00
2024,2,BUENOS AIRES,0.51,214.00,6371010,General San Martín,Villa Granaderos De San Martín,5.00
2024,2,BUENOS AIRES,0.51,214.00,6371010,General San Martín,Villa Maipu,5.00
2024,2,BUENOS AIRES,0.51,214.00,6371010,General San Martín,Villa San Andrés,5.00
2024,2,BUENOS AIRES,0.51,214.00,6392010,General Villegas,Banderaló,1.00
2024,2,BUENOS AIRES,0.51,214.00,6392030,General Villegas,Coronel Charlone,1.00
2024,2,BUENOS AIRES,0.51,214.00,6392040,General Villegas,Emilio V. Bunge,1.00
2024,2,BUENOS AIRES,0.51,214.00,6392050,General Villegas,General Villegas  (Est. Villegas),1.00
2024,2,BUENOS AIRES,0.51,214.00,6392080,General Villegas,Piedritas,1.00
2024,2,BUENOS AIRES,0.51,214.00,6410010,Ituzaingó,Ituzaingó Centro,3.00
2024,2,BUENOS AIRES,0.51,214.00,6412010,José C. Paz,José C Paz,1.00
2024,2,BUENOS AIRES,0.51,214.00,6413050,Junín,Junín,1.00
2024,2,BUENOS AIRES,0.51,214.00,6427010,La Matanza,Gonzalez Catán,6.00
2024,2,BUENOS AIRES,0.51,214.00,6427010,La Matanza,Ramos Mejía,2.00
2024,2,BUENOS AIRES,0.51,214.00,6427010,La Matanza,San Justo,1.00
2024,2,BUENOS AIRES,0.51,214.00,6427010,La Matanza,Tapiales,1.00
2024,2,BUENOS AIRES,0.51,214.00,6434010,Lanús,Lanús Este,1.00
2024,2,BUENOS AIRES,0.51,214.00,6441030,La Plata,La Plata,2.00
2024,2,BUENOS AIRES,0.51,214.00,6441030,La Plata,Transradio,1.00
2024,2,BUENOS AIRES,0.51,214.00,6490010,Lomas De Zamora,Banfield,1.00
2024,2,BUENOS AIRES,0.51,214.00,6490010,Lomas De Zamora,Lomas De Zamora,2.00
2024,2,BUENOS AIRES,0.51,214.00,6490010,Lomas De Zamora,Temperley,2.00
2024,2,BUENOS AIRES,0.51,214.00,6515010,Malvinas Argentinas,Los Polvorines,1.00
2024,2,BUENOS AIRES,0.51,214.00,6560010,Moreno,La Reja,1.00
2024,2,BUENOS AIRES,0.51,214.00,6560010,Moreno,Moreno,1.00
2024,2,BUENOS AIRES,0.51,214.00,6568010,Morón,Moron,3.00
2024,2,BUENOS AIRES,0.51,214.00,6623100,Pergamino,Pergamino,1.00
2024,2,BUENOS AIRES,0.51,214.00,6638040,Pilar,Pilar,2.00
2024,2,BUENOS AIRES,0.51,214.00,6638040,Pilar,Tortuguitas,2.00
2024,2,BUENOS AIRES,0.51,214.00,6644010,Pinamar,Pinamar,1.00
2024,2,BUENOS AIRES,0.51,214.00,6658010,Quilmes,Bernal,1.00
2024,2,BUENOS AIRES,0.51,214.00,6658010,Quilmes,Quilmes,2.00
2024,2,BUENOS AIRES,0.51,214.00,6665040,Ramallo,Ramallo,1.00
2024,2,BUENOS AIRES,0.51,214.00,6728040,San Andrés de Giles,San Andrés de Giles,1.00
2024,2,BUENOS AIRES,0.51,214.00,6756010,San Isidro,Acassuso,1.00
2024,2,BUENOS AIRES,0.51,214.00,6756010,San Isidro,Martínez,1.00
2024,2,BUENOS AIRES,0.51,214.00,6760010,San Miguel,Bella Vista,1.00
2024,2,BUENOS AIRES,0.51,214.00,6760010,San Miguel,San Miguel,2.00
2024,2,BUENOS AIRES,0.51,214.00,6763010,San Nicolás,Conesa,1.00
2024,2,BUENOS AIRES,0.51,214.00,6763050,San Nicolás,San Nicolás de los Arroyos,1.00
2024,2,BUENOS AIRES,0.51,214.00,6770050,San Pedro,San Pedro,46.00
2024,2,BUENOS AIRES,0.51,214.00,6770060,San Pedro,Santa Lucía,1.00
2024,2,BUENOS AIRES,0.51,214.00,6791050,Tandil,Tandil,3.00
2024,2,BUENOS AIRES,0.51,214.00,6805010,Tigre,Benavídez,2.00
2024,2,BUENOS AIRES,0.51,214.00,6805010,Tigre,General Pacheco,1.00
2024,2,BUENOS AIRES,0.51,214.00,6805010,Tigre,Los Troncos Del Talar,1.00
2024,2,BUENOS AIRES,0.51,214.00,6833100,Tres Arroyos,Tres Arroyos,2.00
2024,2,BUENOS AIRES,0.51,214.00,6840010,Tres De Febrero,Ciudadela,3.00
2024,2,BUENOS AIRES,0.51,214.00,6861010,Vicente López,Florida Oeste,6.00
2024,2,BUENOS AIRES,0.51,214.00,6861010,Vicente López,Munro,1.00
2024,2,BUENOS AIRES,0.51,214.00,6861010,Vicente López,Olivos,1.00
2024,2,BUENOS AIRES,55.00,255.00,6476030,Lobería,Lobería,142.00
2024,2,BUENOS AIRES,55.00,255.00,6707040,Saladillo,Del Carril,10.00
2024,2,BUENOS AIRES,59.00,59.00,6056010,Bahía Blanca,Bahía Blanca,59.00
2024,2,BUENOS AIRES,61.00,78.00,6007010,Adolfo Alsina,Carhué,31.00
2024,2,BUENOS AIRES,61.00,78.00,6322010,General La Madrid,General La Madrid,19.00
2024,2,BUENOS AIRES,61.00,78.00,6448010,Laprida,Laprida,28.00
2024,2,BUENOS AIRES,65.00,90.00,6854040,25 de Mayo,Gobernador Ugarte,1.00
2024,2,BUENOS AIRES,70.00,7236.00,6854060,25 de Mayo,Norberto de la Riestra,4.00
2024,2,BUENOS AIRES,70.00,7236.00,6056010,Bahía Blanca,Bahía Blanca,2.00
2024,2,BUENOS AIRES,70.00,7236.00,6119050,Brandsen,Coronel Brandsen,114.00
2024,2,BUENOS AIRES,70.00,7236.00,6203070,Coronel Suárez,San José,15.00
2024,2,BUENOS AIRES,70.00,7236.00,6203080,Coronel Suárez,Santa María,11.00
2024,2,BUENOS AIRES,70.00,7236.00,6203090,Coronel Suárez,Santa Trinidad,12.00
2024,2,BUENOS AIRES,70.00,7236.00,6357110,General Pueyrredón,Mar del Plata,29.00
2024,2,BUENOS AIRES,70.00,7236.00,6427010,La Matanza,Gonzalez Catán,55.00
2024,2,BUENOS AIRES,70.00,7236.00,6427010,La Matanza,Virrey Del Pino,19.00
2024,2,BUENOS AIRES,70.00,7236.00,6441030,La Plata,La Plata,2.00
2024,2,BUENOS AIRES,70.00,7236.00,6539010,Merlo,Libertad,9.00
2024,2,BUENOS AIRES,70.00,7236.00,6539010,Merlo,Merlo,8.00
2024,2,BUENOS AIRES,70.00,7236.00,6791050,Tandil,Tandil,10.00
2024,2,BUENOS AIRES,75.00,1062.00,6112020,Bragado,Comodoro Py,2.00
2024,2,BUENOS AIRES,75.00,1062.00,6791050,Tandil,Tandil,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6028010,Almirante Brown,Adrogué,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6028010,Almirante Brown,Burzaco,7.00
2024,2,BUENOS AIRES,0.75,4611.00,6028010,Almirante Brown,Claypole,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6028010,Almirante Brown,Longchamps,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6028010,Almirante Brown,Rafael Calzada,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6028010,Almirante Brown,San Jose,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Avellaneda,4.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Crucesita,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Dock Sud,5.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Gerli,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Pineyro,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Sarandí,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Villa Domínico,8.00
2024,2,BUENOS AIRES,0.75,4611.00,6035010,Avellaneda,Wilde,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6056010,Bahía Blanca,Bahía Blanca,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6091010,Berazategui,Berazategui,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6091010,Berazategui,Berazategui Oeste,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6091010,Berazategui,Ranelagh,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6098010,Berisso,Berisso,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6112010,Bragado,Bragado,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6224010,Chivilcoy,Chivilcoy,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6182030,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),1.00
2024,2,BUENOS AIRES,0.75,4611.00,6252010,Escobar,Belen de Escobar,9.00
2024,2,BUENOS AIRES,0.75,4611.00,6252010,Escobar,Ingeniero Maschwitz,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6252010,Escobar,Matheu,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6260010,Esteban Echeverría,Canning,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6260010,Esteban Echeverría,Luis Guillón,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6260010,Esteban Echeverría,Monte Grande,2.00
2024,2,BUENOS AIRES,0.75,4611.00,0,Ezeiza,OTROS,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6274010,Florencio Varela,Florencio Varela,40.00
2024,2,BUENOS AIRES,0.75,4611.00,6357110,General Pueyrredón,Mar del Plata,11.00
2024,2,BUENOS AIRES,0.75,4611.00,6364030,General Rodríguez,General Rodríguez,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6371010,General San Martín,Ciudad Del Libertador General San Martin,26.00
2024,2,BUENOS AIRES,0.75,4611.00,0,General San Martín,OTROS,4.00
2024,2,BUENOS AIRES,0.75,4611.00,6371010,General San Martín,Villa Ballester,16.00
2024,2,BUENOS AIRES,0.75,4611.00,6371010,General San Martín,Villa José León Suarez,8.00
2024,2,BUENOS AIRES,0.75,4611.00,6371010,General San Martín,Villa Lynch,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6371010,General San Martín,Villa San Andrés,5.00
2024,2,BUENOS AIRES,0.75,4611.00,6408010,Hurlingham,Hurlingham,8.00
2024,2,BUENOS AIRES,0.75,4611.00,6408010,Hurlingham,Villa Santos Tesei,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6427010,La Matanza,Ramos Mejía,5.00
2024,2,BUENOS AIRES,0.75,4611.00,6427010,La Matanza,Villa Luzuriaga,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6434010,Lanús,Gerli,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6434010,Lanús,Lanús Este,5.00
2024,2,BUENOS AIRES,0.75,4611.00,6434010,Lanús,Remedios Escalada De San Martin,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6434010,Lanús,Valentín Alsina,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6441030,La Plata,La Plata,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6490010,Lomas De Zamora,Banfield,3.00
2024,2,BUENOS AIRES,0.75,4611.00,6490010,Lomas De Zamora,Lomas De Zamora,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6497060,Luján,Luján,2.00
2024,2,BUENOS AIRES,0.75,4611.00,6568010,Morón,Haedo,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6568010,Morón,Moron,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6581040,Necochea,Necochea - Quequén,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6644010,Pinamar,Pinamar,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6658010,Quilmes,Bernal,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6658010,Quilmes,Bernal Oeste,1.00
2024,2,BUENOS AIRES,0.75,4611.00,6658010,Quilmes,Quilmes,8.00
2024,2,BUENOS AIRES,0.75,4611.00,6658010,Quilmes,Quilmes Oeste,2.00
